city,latitude,longitude,date,PM2.5,PM10
Dindigul,10.3673,77.9803,2024-04-24,12.51,26.04
Dindigul,10.3673,77.9803,2024-04-25,24.82,40.38
Dindigul,10.3673,77.9803,2024-04-26,25.28,40.29
Dindigul,10.3673,77.9803,2024-04-27,42.62,73.06
Dindigul,10.3673,77.9803,2024-04-28,26.19,47.91
Dindigul,10.3673,77.9803,2024-04-29,29.01,54.25
Dindigul,10.3673,77.9803,2024-04-30,19.41,34.32
Dindigul,10.3673,77.9803,2024-05-01,10.42,16.64
Dindigul,10.3673,77.9803,2024-05-02,13.96,27.06
Dindigul,10.3673,77.9803,2024-05-03,15.47,30.2
Dindigul,10.3673,77.9803,2024-05-04,16.24,27.23
Dindigul,10.3673,77.9803,2024-05-05,18.17,27.74
Dindigul,10.3673,77.9803,2024-05-06,32.91,58.33
Dindigul,10.3673,77.9803,2024-05-07,27.32,45.77
Dindigul,10.3673,77.9803,2024-05-08,7.94,13.41
Dindigul,10.3673,77.9803,2024-05-09,11.16,18.32
Dindigul,10.3673,77.9803,2024-05-10,17.13,31.71
Dindigul,10.3673,77.9803,2024-05-11,11.46,23.21
Dindigul,10.3673,77.9803,2024-05-12,20.23,31.38
Dindigul,10.3673,77.9803,2024-05-13,8.64,16.66
Dindigul,10.3673,77.9803,2024-05-14,4.52,8.27
Dindigul,10.3673,77.9803,2024-05-15,14.4,27.58
Dindigul,10.3673,77.9803,2024-05-16,19.06,31.55
Dindigul,10.3673,77.9803,2024-05-17,12.52,20.42
Dindigul,10.3673,77.9803,2024-05-18,12.47,24.8
Dindigul,10.3673,77.9803,2024-05-19,11.47,21.15
Dindigul,10.3673,77.9803,2024-05-20,10.68,20.49
Dindigul,10.3673,77.9803,2024-05-21,9.29,18.09
Dindigul,10.3673,77.9803,2024-05-22,13.54,20.91
Dindigul,10.3673,77.9803,2024-05-23,8.61,17.37
Dindigul,10.3673,77.9803,2024-05-24,10.08,19.2
Dindigul,10.3673,77.9803,2024-05-25,5.61,8.8
Dindigul,10.3673,77.9803,2024-05-26,12.19,25.31
Dindigul,10.3673,77.9803,2024-05-27,12.78,20.57
Dindigul,10.3673,77.9803,2024-05-28,8.69,16.88
Dindigul,10.3673,77.9803,2024-05-29,7.31,12.43
Dindigul,10.3673,77.9803,2024-05-30,15.88,32.45
Dindigul,10.3673,77.9803,2024-05-31,9.72,18.59
Dindigul,10.3673,77.9803,2024-06-01,17.59,33.55
Dindigul,10.3673,77.9803,2024-06-02,21.52,44.6
Dindigul,10.3673,77.9803,2024-06-03,8.96,18.78
Dindigul,10.3673,77.9803,2024-06-04,8.89,13.86
Dindigul,10.3673,77.9803,2024-06-05,9.64,14.69
Dindigul,10.3673,77.9803,2024-06-06,5.38,9.25
Dindigul,10.3673,77.9803,2024-06-07,5.83,9.84
Dindigul,10.3673,77.9803,2024-06-08,14.65,23.36
Dindigul,10.3673,77.9803,2024-06-09,16.19,28.55
Dindigul,10.3673,77.9803,2024-06-10,10.78,18.92
Dindigul,10.3673,77.9803,2024-06-11,15.81,27.99
Dindigul,10.3673,77.9803,2024-06-12,14.95,23.28
Dindigul,10.3673,77.9803,2024-06-13,7.14,12.18
Dindigul,10.3673,77.9803,2024-06-14,4.0,6.01
Dindigul,10.3673,77.9803,2024-06-15,6.68,12.95
Dindigul,10.3673,77.9803,2024-06-16,12.45,25.4
Dindigul,10.3673,77.9803,2024-06-17,13.27,25.15
Dindigul,10.3673,77.9803,2024-06-18,10.41,16.87
Dindigul,10.3673,77.9803,2024-06-19,4.0,6.86
Dindigul,10.3673,77.9803,2024-06-20,6.3,10.28
Dindigul,10.3673,77.9803,2024-06-21,17.62,32.89
Dindigul,10.3673,77.9803,2024-06-22,4.13,7.36
Dindigul,10.3673,77.9803,2024-06-23,12.53,19.74
Dindigul,10.3673,77.9803,2024-06-24,6.67,11.2
Dindigul,10.3673,77.9803,2024-06-25,11.54,21.58
Dindigul,10.3673,77.9803,2024-06-26,7.15,13.61
Dindigul,10.3673,77.9803,2024-06-27,12.44,20.39
Dindigul,10.3673,77.9803,2024-06-28,9.02,15.23
Dindigul,10.3673,77.9803,2024-06-29,4.0,6.94
Dindigul,10.3673,77.9803,2024-06-30,4.0,7.61
Dindigul,10.3673,77.9803,2024-07-01,18.89,28.96
Dindigul,10.3673,77.9803,2024-07-02,7.47,11.48
Dindigul,10.3673,77.9803,2024-07-03,4.0,7.18
Dindigul,10.3673,77.9803,2024-07-04,8.06,14.17
Dindigul,10.3673,77.9803,2024-07-05,4.44,7.94
Dindigul,10.3673,77.9803,2024-07-06,8.18,15.88
Dindigul,10.3673,77.9803,2024-07-07,7.67,14.0
Dindigul,10.3673,77.9803,2024-07-08,6.46,13.24
Dindigul,10.3673,77.9803,2024-07-09,8.38,16.79
Dindigul,10.3673,77.9803,2024-07-10,11.06,19.95
Dindigul,10.3673,77.9803,2024-07-11,7.71,14.5
Dindigul,10.3673,77.9803,2024-07-12,5.42,10.63
Dindigul,10.3673,77.9803,2024-07-13,4.0,8.19
Dindigul,10.3673,77.9803,2024-07-14,6.21,11.13
Dindigul,10.3673,77.9803,2024-07-15,4.0,7.81
Dindigul,10.3673,77.9803,2024-07-16,10.46,21.23
Dindigul,10.3673,77.9803,2024-07-17,10.81,19.49
Dindigul,10.3673,77.9803,2024-07-18,5.04,9.42
Dindigul,10.3673,77.9803,2024-07-19,4.04,8.46
Dindigul,10.3673,77.9803,2024-07-20,4.0,6.07
Dindigul,10.3673,77.9803,2024-07-21,4.04,7.39
Dindigul,10.3673,77.9803,2024-07-22,4.0,6.32
Dindigul,10.3673,77.9803,2024-07-23,9.79,15.84
Dindigul,10.3673,77.9803,2024-07-24,8.1,16.3
Dindigul,10.3673,77.9803,2024-07-25,8.26,14.35
Dindigul,10.3673,77.9803,2024-07-26,4.47,8.38
Dindigul,10.3673,77.9803,2024-07-27,6.48,13.46
Dindigul,10.3673,77.9803,2024-07-28,4.0,7.41
Dindigul,10.3673,77.9803,2024-07-29,5.59,11.24
Dindigul,10.3673,77.9803,2024-07-30,13.92,28.63
Dindigul,10.3673,77.9803,2024-07-31,6.94,10.97
Dindigul,10.3673,77.9803,2024-08-01,8.24,17.3
Dindigul,10.3673,77.9803,2024-08-02,7.58,13.57
Dindigul,10.3673,77.9803,2024-08-03,9.08,15.64
Dindigul,10.3673,77.9803,2024-08-04,5.87,10.37
Dindigul,10.3673,77.9803,2024-08-05,8.63,17.08
Dindigul,10.3673,77.9803,2024-08-06,8.46,14.64
Dindigul,10.3673,77.9803,2024-08-07,8.13,12.96
Dindigul,10.3673,77.9803,2024-08-08,5.42,8.69
Dindigul,10.3673,77.9803,2024-08-09,4.18,8.57
Dindigul,10.3673,77.9803,2024-08-10,10.33,16.45
Dindigul,10.3673,77.9803,2024-08-11,16.72,30.43
Dindigul,10.3673,77.9803,2024-08-12,8.55,14.39
Dindigul,10.3673,77.9803,2024-08-13,13.09,21.0
Dindigul,10.3673,77.9803,2024-08-14,18.81,32.98
Dindigul,10.3673,77.9803,2024-08-15,19.41,32.46
Dindigul,10.3673,77.9803,2024-08-16,10.6,17.94
Dindigul,10.3673,77.9803,2024-08-17,4.77,9.48
Dindigul,10.3673,77.9803,2024-08-18,12.15,20.3
Dindigul,10.3673,77.9803,2024-08-19,4.05,7.39
Dindigul,10.3673,77.9803,2024-08-20,4.0,6.3
Dindigul,10.3673,77.9803,2024-08-21,22.45,44.08
Dindigul,10.3673,77.9803,2024-08-22,8.36,13.62
Dindigul,10.3673,77.9803,2024-08-23,10.17,18.73
Dindigul,10.3673,77.9803,2024-08-24,8.85,13.41
Dindigul,10.3673,77.9803,2024-08-25,18.7,29.64
Dindigul,10.3673,77.9803,2024-08-26,10.3,17.45
Dindigul,10.3673,77.9803,2024-08-27,13.69,24.75
Thanjavur,10.787,79.1378,2024-01-01,47.0,73.76
Thanjavur,10.787,79.1378,2024-01-02,33.4,52.74
Thanjavur,10.787,79.1378,2024-01-03,38.83,63.81
Thanjavur,10.787,79.1378,2024-01-04,38.26,73.78
Thanjavur,10.787,79.1378,2024-01-05,36.44,71.32
Thanjavur,10.787,79.1378,2024-01-06,84.97,174.18
Thanjavur,10.787,79.1378,2024-01-07,77.61,158.51
Thanjavur,10.787,79.1378,2024-01-08,51.82,82.04
Thanjavur,10.787,79.1378,2024-01-09,58.44,
Thanjavur,10.787,79.1378,2024-01-10,46.99,88.61
Thanjavur,10.787,79.1378,2024-01-11,51.23,95.35
Thanjavur,10.787,79.1378,2024-01-12,25.4,41.33
Thanjavur,10.787,79.1378,2024-01-13,44.86,82.13
Thanjavur,10.787,79.1378,2024-01-14,79.48,151.94
Thanjavur,10.787,79.1378,2024-01-15,43.27,66.01
Thanjavur,10.787,79.1378,2024-01-16,55.05,97.24
Thanjavur,10.787,79.1378,2024-01-17,43.28,87.4
Thanjavur,10.787,79.1378,2024-01-18,46.73,95.21
Thanjavur,10.787,79.1378,2024-01-19,85.61,157.41
Thanjavur,10.787,79.1378,2024-01-20,66.48,113.9
Thanjavur,10.787,79.1378,2024-01-21,43.2,87.35
Thanjavur,10.787,79.1378,2024-01-22,38.99,71.55
Thanjavur,10.787,79.1378,2024-01-23,52.77,102.39
Thanjavur,10.787,79.1378,2024-01-24,42.2,84.95
Thanjavur,10.787,79.1378,2024-01-25,38.33,60.03
Thanjavur,10.787,79.1378,2024-01-26,50.28,104.53
Thanjavur,10.787,79.1378,2024-01-27,42.69,76.5
Thanjavur,10.787,79.1378,2024-01-28,41.63,72.5
Thanjavur,10.787,79.1378,2024-01-29,55.7,108.28
Thanjavur,10.787,79.1378,2024-01-30,63.1,128.6
Thanjavur,10.787,79.1378,2024-01-31,56.19,112.12
Thanjavur,10.787,79.1378,2024-02-01,35.51,67.78
Thanjavur,10.787,79.1378,2024-02-02,42.22,72.16
Thanjavur,10.787,79.1378,2024-02-03,33.71,51.33
Thanjavur,10.787,79.1378,2024-02-04,31.21,60.73
Thanjavur,10.787,79.1378,2024-02-05,30.32,60.37
Thanjavur,10.787,79.1378,2024-02-06,29.64,52.64
Thanjavur,10.787,79.1378,2024-02-07,70.09,119.3
Thanjavur,10.787,79.1378,2024-02-08,34.35,58.32
Thanjavur,10.787,79.1378,2024-02-09,42.38,72.93
Thanjavur,10.787,79.1378,2024-02-10,59.53,116.34
Thanjavur,10.787,79.1378,2024-02-11,39.55,61.64
Thanjavur,10.787,79.1378,2024-02-12,45.54,75.38
Thanjavur,10.787,79.1378,2024-02-13,37.98,69.32
Thanjavur,10.787,79.1378,2024-02-14,55.52,101.45
Thanjavur,10.787,79.1378,2024-02-15,42.74,82.08
Thanjavur,10.787,79.1378,2024-02-16,42.3,88.56
Thanjavur,10.787,79.1378,2024-02-17,36.06,70.82
Thanjavur,10.787,79.1378,2024-02-18,32.73,57.94
Thanjavur,10.787,79.1378,2024-02-19,32.51,49.6
Thanjavur,10.787,79.1378,2024-02-20,38.93,76.17
Thanjavur,10.787,79.1378,2024-02-21,34.06,63.88
Thanjavur,10.787,79.1378,2024-02-22,26.15,44.15
Thanjavur,10.787,79.1378,2024-02-23,41.51,65.82
Thanjavur,10.787,79.1378,2024-02-24,30.84,60.7
Thanjavur,10.787,79.1378,2024-02-25,37.91,60.82
Thanjavur,10.787,79.1378,2024-02-26,39.9,72.9
Thanjavur,10.787,79.1378,2024-02-27,50.51,83.34
Thanjavur,10.787,79.1378,2024-02-28,50.54,99.09
Thanjavur,10.787,79.1378,2024-02-29,46.92,89.15
Thanjavur,10.787,79.1378,2024-03-01,34.92,53.36
Thanjavur,10.787,79.1378,2024-03-02,34.14,70.29
Thanjavur,10.787,79.1378,2024-03-03,35.61,70.2
Thanjavur,10.787,79.1378,2024-03-04,24.07,45.88
Thanjavur,10.787,79.1378,2024-03-05,33.61,61.86
Thanjavur,10.787,79.1378,2024-03-06,28.44,53.24
Thanjavur,10.787,79.1378,2024-03-07,21.1,41.5
Thanjavur,10.787,79.1378,2024-03-08,33.19,61.26
Thanjavur,10.787,79.1378,2024-03-09,35.41,54.9
Thanjavur,10.787,79.1378,2024-03-10,51.61,86.71
Thanjavur,10.787,79.1378,2024-03-11,36.18,63.81
Thanjavur,10.787,79.1378,2024-03-12,26.21,40.98
Thanjavur,10.787,79.1378,2024-03-13,30.86,52.13
Thanjavur,10.787,79.1378,2024-03-14,32.81,61.85
Thanjavur,10.787,79.1378,2024-03-15,38.37,70.34
Thanjavur,10.787,79.1378,2024-03-16,38.2,58.35
Thanjavur,10.787,79.1378,2024-03-17,22.95,47.15
Thanjavur,10.787,79.1378,2024-03-18,29.04,49.81
Thanjavur,10.787,79.1378,2024-03-19,30.07,53.57
Thanjavur,10.787,79.1378,2024-03-20,50.3,97.57
Thanjavur,10.787,79.1378,2024-03-21,32.48,65.55
Thanjavur,10.787,79.1378,2024-03-22,30.15,49.55
Thanjavur,10.787,79.1378,2024-03-23,26.85,42.9
Thanjavur,10.787,79.1378,2024-03-24,24.01,38.4
Thanjavur,10.787,79.1378,2024-03-25,20.4,38.72
Thanjavur,10.787,79.1378,2024-03-26,13.91,28.54
Thanjavur,10.787,79.1378,2024-03-27,56.46,95.48
Thanjavur,10.787,79.1378,2024-03-28,22.18,45.74
Thanjavur,10.787,79.1378,2024-03-29,26.89,40.55
Thanjavur,10.787,79.1378,2024-03-30,36.04,63.23
Thanjavur,10.787,79.1378,2024-03-31,18.2,29.41
Thanjavur,10.787,79.1378,2024-04-01,24.35,44.99
Thanjavur,10.787,79.1378,2024-04-02,32.12,53.41
Thanjavur,10.787,79.1378,2024-04-03,30.35,56.39
Thanjavur,10.787,79.1378,2024-04-04,16.0,33.41
Thanjavur,10.787,79.1378,2024-04-05,16.06,27.87
Thanjavur,10.787,79.1378,2024-04-06,26.57,55.12
Thanjavur,10.787,79.1378,2024-04-07,24.67,43.63
Thanjavur,10.787,79.1378,2024-04-08,34.79,64.49
Thanjavur,10.787,79.1378,2024-04-09,17.99,34.48
Thanjavur,10.787,79.1378,2024-04-10,24.42,37.26
Thanjavur,10.787,79.1378,2024-04-11,45.36,85.95
Thanjavur,10.787,79.1378,2024-04-12,37.24,62.06
Thanjavur,10.787,79.1378,2024-04-13,12.35,18.9
Thanjavur,10.787,79.1378,2024-04-14,27.92,46.78
Thanjavur,10.787,79.1378,2024-04-15,21.26,40.65
Thanjavur,10.787,79.1378,2024-04-16,15.13,29.62
Thanjavur,10.787,79.1378,2024-04-17,13.3,26.27
Thanjavur,10.787,79.1378,2024-04-18,24.99,39.59
Thanjavur,10.787,79.1378,2024-04-19,14.52,27.43
Thanjavur,10.787,79.1378,2024-04-20,20.5,41.63
Thanjavur,10.787,79.1378,2024-04-21,8.14,14.41
Thanjavur,10.787,79.1378,2024-04-22,14.05,22.93
Thanjavur,10.787,79.1378,2024-04-23,14.01,21.71
Thanjavur,10.787,79.1378,2024-04-24,13.41,24.89
Thanjavur,10.787,79.1378,2024-04-25,30.16,62.31
Thanjavur,10.787,79.1378,2024-04-26,21.01,34.31
Thanjavur,10.787,79.1378,2024-04-27,12.17,20.53
Thanjavur,10.787,79.1378,2024-04-28,17.78,26.71
Thanjavur,10.787,79.1378,2024-04-29,21.96,40.31
Thanjavur,10.787,79.1378,2024-04-30,21.72,39.74
Thanjavur,10.787,79.1378,2024-05-01,9.17,16.06
Thanjavur,10.787,79.1378,2024-05-02,14.02,25.1
Thanjavur,10.787,79.1378,2024-05-03,8.07,16.33
Thanjavur,10.787,79.1378,2024-05-04,5.53,8.35
Thanjavur,10.787,79.1378,2024-05-05,13.97,21.53
Thanjavur,10.787,79.1378,2024-05-06,9.2,17.1
Thanjavur,10.787,79.1378,2024-05-07,17.15,26.58
Thanjavur,10.787,79.1378,2024-05-08,24.96,44.65
Thanjavur,10.787,79.1378,2024-05-09,14.98,28.06
Thanjavur,10.787,79.1378,2024-05-10,25.02,44.79
Thanjavur,10.787,79.1378,2024-05-11,23.73,48.24
Thanjavur,10.787,79.1378,2024-05-12,15.89,32.09
Thanjavur,10.787,79.1378,2024-05-13,10.15,15.49
Thanjavur,10.787,79.1378,2024-05-14,13.37,21.66
Thanjavur,10.787,79.1378,2024-05-15,27.09,47.25
Thanjavur,10.787,79.1378,2024-05-16,8.18,13.6
Thanjavur,10.787,79.1378,2024-05-17,13.71,25.6
Thanjavur,10.787,79.1378,2024-05-18,13.29,24.9
Thanjavur,10.787,79.1378,2024-05-19,10.31,16.91
Thanjavur,10.787,79.1378,2024-05-20,15.55,24.15
Thanjavur,10.787,79.1378,2024-05-21,8.87,17.1
Thanjavur,10.787,79.1378,2024-05-22,14.41,26.3
Thanjavur,10.787,79.1378,2024-05-23,10.15,17.27
Thanjavur,10.787,79.1378,2024-05-24,6.06,9.12
Thanjavur,10.787,79.1378,2024-05-25,12.26,22.98
Thanjavur,10.787,79.1378,2024-05-26,9.35,14.07
Thanjavur,10.787,79.1378,2024-05-27,5.26,8.89
Thanjavur,10.787,79.1378,2024-05-28,11.95,24.41
Thanjavur,10.787,79.1378,2024-05-29,7.29,14.95
Thanjavur,10.787,79.1378,2024-05-30,15.64,26.79
Thanjavur,10.787,79.1378,2024-05-31,16.3,27.88
Thanjavur,10.787,79.1378,2024-06-01,9.56,20.04
Thanjavur,10.787,79.1378,2024-06-02,17.63,36.76
Thanjavur,10.787,79.1378,2024-06-03,8.75,14.95
Thanjavur,10.787,79.1378,2024-06-04,14.26,28.3
Thanjavur,10.787,79.1378,2024-06-05,14.12,28.21
Thanjavur,10.787,79.1378,2024-06-06,9.66,15.89
Thanjavur,10.787,79.1378,2024-06-07,6.32,11.72
Thanjavur,10.787,79.1378,2024-06-08,5.2,8.72
Thanjavur,10.787,79.1378,2024-06-09,9.01,16.04
Thanjavur,10.787,79.1378,2024-06-10,8.53,17.07
Thanjavur,10.787,79.1378,2024-06-11,4.0,7.57
Thanjavur,10.787,79.1378,2024-06-12,4.0,7.66
Thanjavur,10.787,79.1378,2024-06-13,10.24,19.31
Thanjavur,10.787,79.1378,2024-06-14,8.46,13.36
Thanjavur,10.787,79.1378,2024-06-15,9.83,15.91
Thanjavur,10.787,79.1378,2024-06-16,4.0,7.6
Thanjavur,10.787,79.1378,2024-06-17,7.75,16.11
Thanjavur,10.787,79.1378,2024-06-18,12.49,20.03
Thanjavur,10.787,79.1378,2024-06-19,13.9,23.51
Thanjavur,10.787,79.1378,2024-06-20,7.28,12.3
Thanjavur,10.787,79.1378,2024-06-21,4.89,9.15
Thanjavur,10.787,79.1378,2024-06-22,8.5,16.71
Thanjavur,10.787,79.1378,2024-06-23,4.0,7.78
Thanjavur,10.787,79.1378,2024-06-24,4.79,7.94
Thanjavur,10.787,79.1378,2024-06-25,12.36,20.43
Thanjavur,10.787,79.1378,2024-06-26,7.61,14.5
Thanjavur,10.787,79.1378,2024-06-27,10.69,19.41
Thanjavur,10.787,79.1378,2024-06-28,6.55,12.55
Thanjavur,10.787,79.1378,2024-06-29,16.21,32.15
Thanjavur,10.787,79.1378,2024-06-30,4.83,7.72
Thanjavur,10.787,79.1378,2024-07-01,4.48,8.42
Thanjavur,10.787,79.1378,2024-07-02,9.6,
Thanjavur,10.787,79.1378,2024-07-03,14.07,29.33
Thanjavur,10.787,79.1378,2024-07-04,4.0,7.54
Thanjavur,10.787,79.1378,2024-07-05,5.26,10.13
Thanjavur,10.787,79.1378,2024-07-06,4.0,6.36
Thanjavur,10.787,79.1378,2024-07-07,7.01,14.07
Thanjavur,10.787,79.1378,2024-07-08,4.0,7.56
Thanjavur,10.787,79.1378,2024-07-09,4.0,7.47
Thanjavur,10.787,79.1378,2024-07-10,6.22,10.54
Thanjavur,10.787,79.1378,2024-07-11,10.16,16.32
Thanjavur,10.787,79.1378,2024-07-12,5.9,9.25
Thanjavur,10.787,79.1378,2024-07-13,4.25,6.74
Thanjavur,10.787,79.1378,2024-07-14,5.4,9.83
Thanjavur,10.787,79.1378,2024-07-15,4.63,8.03
Thanjavur,10.787,79.1378,2024-07-16,9.75,19.0
Thanjavur,10.787,79.1378,2024-07-17,5.11,7.93
Thanjavur,10.787,79.1378,2024-07-18,4.54,8.44
Thanjavur,10.787,79.1378,2024-07-19,6.19,9.45
Thanjavur,10.787,79.1378,2024-07-20,4.0,7.81
Thanjavur,10.787,79.1378,2024-07-21,5.18,10.67
Thanjavur,10.787,79.1378,2024-07-22,9.13,18.76
Thanjavur,10.787,79.1378,2024-07-23,4.0,7.6
Thanjavur,10.787,79.1378,2024-07-24,4.15,6.46
Thanjavur,10.787,79.1378,2024-07-25,4.43,7.36
Thanjavur,10.787,79.1378,2024-07-26,4.0,6.49
Thanjavur,10.787,79.1378,2024-07-27,5.59,10.83
Thanjavur,10.787,79.1378,2024-07-28,6.07,11.89
Thanjavur,10.787,79.1378,2024-07-29,8.92,16.57
Thanjavur,10.787,79.1378,2024-07-30,9.85,17.05
Thanjavur,10.787,79.1378,2024-07-31,4.0,7.21
Thanjavur,10.787,79.1378,2024-08-01,12.18,21.49
Thanjavur,10.787,79.1378,2024-08-02,4.0,7.66
Thanjavur,10.787,79.1378,2024-08-03,5.91,10.74
Thanjavur,10.787,79.1378,2024-08-04,4.0,6.59
Thanjavur,10.787,79.1378,2024-08-05,14.45,28.15
Thanjavur,10.787,79.1378,2024-08-06,11.56,19.18
Thanjavur,10.787,79.1378,2024-08-07,5.63,11.45
Thanjavur,10.787,79.1378,2024-08-08,6.04,11.83
Thanjavur,10.787,79.1378,2024-08-09,7.42,12.68
Thanjavur,10.787,79.1378,2024-08-10,4.0,7.77
Thanjavur,10.787,79.1378,2024-08-11,7.95,12.0
Thanjavur,10.787,79.1378,2024-08-12,10.24,18.29
Thanjavur,10.787,79.1378,2024-08-13,7.3,14.94
Thanjavur,10.787,79.1378,2024-08-14,9.9,16.94
Thanjavur,10.787,79.1378,2024-08-15,14.37,26.97
Thanjavur,10.787,79.1378,2024-08-16,7.24,11.42
Thanjavur,10.787,79.1378,2024-08-17,4.0,6.43
Thanjavur,10.787,79.1378,2024-08-18,6.49,11.49
Thanjavur,10.787,79.1378,2024-08-19,13.26,26.53
Thanjavur,10.787,79.1378,2024-08-20,5.27,9.71
Thanjavur,10.787,79.1378,2024-08-21,7.31,11.98
Thanjavur,10.787,79.1378,2024-08-22,5.65,11.36
Thanjavur,10.787,79.1378,2024-08-23,11.96,23.07
Thanjavur,10.787,79.1378,2024-08-24,5.86,8.8
Thanjavur,10.787,79.1378,2024-08-25,7.76,14.09
Thanjavur,10.787,79.1378,2024-08-26,6.69,10.83
Thanjavur,10.787,79.1378,2024-08-27,7.66,15.21
Karur,10.9601,78.0766,2024-01-01,61.74,115.15
Karur,10.9601,78.0766,2024-01-02,52.51,98.09
Karur,10.9601,78.0766,2024-01-03,51.42,99.79
Karur,10.9601,78.0766,2024-01-04,37.89,65.33
Karur,10.9601,78.0766,2024-01-05,35.22,61.04
Karur,10.9601,78.0766,2024-01-06,67.17,132.82
Karur,10.9601,78.0766,2024-01-07,40.09,63.71
Karur,10.9601,78.0766,2024-01-08,55.58,103.77
Karur,10.9601,78.0766,2024-01-09,72.47,134.45
Karur,10.9601,78.0766,2024-01-10,104.34,193.76
Karur,10.9601,78.0766,2024-01-11,90.72,180.81
Karur,10.9601,78.0766,2024-01-12,54.2,91.71
Karur,10.9601,78.0766,2024-01-13,66.95,123.3
Karur,10.9601,78.0766,2024-01-14,47.58,74.97
Karur,10.9601,78.0766,2024-01-15,43.25,72.32
Karur,10.9601,78.0766,2024-01-16,65.55,123.96
Karur,10.9601,78.0766,2024-01-17,64.66,109.65
Karur,10.9601,78.0766,2024-01-18,81.72,133.44
Karur,10.9601,78.0766,2024-01-19,63.13,99.05
Karur,10.9601,78.0766,2024-01-20,87.45,157.22
Karur,10.9601,78.0766,2024-01-21,69.25,124.11
Karur,10.9601,78.0766,2024-01-22,47.59,76.66
Karur,10.9601,78.0766,2024-01-23,41.41,80.78
Karur,10.9601,78.0766,2024-01-24,58.4,90.02
Karur,10.9601,78.0766,2024-01-25,64.93,135.77
Karur,10.9601,78.0766,2024-01-26,54.99,86.66
Karur,10.9601,78.0766,2024-01-27,29.45,47.05
Karur,10.9601,78.0766,2024-01-28,33.12,51.42
Karur,10.9601,78.0766,2024-01-29,84.29,174.44
Karur,10.9601,78.0766,2024-01-30,63.7,107.0
Karur,10.9601,78.0766,2024-01-31,60.61,123.34
Karur,10.9601,78.0766,2024-02-01,33.32,59.23
Karur,10.9601,78.0766,2024-02-02,48.72,94.44
Karur,10.9601,78.0766,2024-02-03,60.47,125.67
Karur,10.9601,78.0766,2024-02-04,50.07,101.93
Karur,10.9601,78.0766,2024-02-05,56.61,92.48
Karur,10.9601,78.0766,2024-02-06,55.64,116.81
Karur,10.9601,78.0766,2024-02-07,48.15,89.19
Karur,10.9601,78.0766,2024-02-08,47.65,93.81
Karur,10.9601,78.0766,2024-02-09,47.81,100.12
Karur,10.9601,78.0766,2024-02-10,64.47,99.85
Karur,10.9601,78.0766,2024-02-11,68.77,142.8
Karur,10.9601,78.0766,2024-02-12,46.0,89.19
Karur,10.9601,78.0766,2024-02-13,34.27,67.36
Karur,10.9601,78.0766,2024-02-14,43.3,82.57
Karur,10.9601,78.0766,2024-02-15,56.1,103.94
Karur,10.9601,78.0766,2024-02-16,30.37,56.73
Karur,10.9601,78.0766,2024-02-17,49.46,92.15
Karur,10.9601,78.0766,2024-02-18,66.48,103.65
Karur,10.9601,78.0766,2024-02-19,41.18,80.84
Karur,10.9601,78.0766,2024-02-20,44.53,71.88
Karur,10.9601,78.0766,2024-02-21,47.99,76.19
Karur,10.9601,78.0766,2024-02-22,48.81,81.57
Karur,10.9601,78.0766,2024-02-23,45.76,95.94
Karur,10.9601,78.0766,2024-02-24,48.34,83.51
Karur,10.9601,78.0766,2024-02-25,36.7,76.97
Karur,10.9601,78.0766,2024-02-26,73.63,115.67
Karur,10.9601,78.0766,2024-02-27,51.25,105.02
Karur,10.9601,78.0766,2024-02-28,49.27,74.19
Karur,10.9601,78.0766,2024-02-29,59.35,118.01
Karur,10.9601,78.0766,2024-03-01,46.2,92.38
Karur,10.9601,78.0766,2024-03-02,45.88,78.85
Karur,10.9601,78.0766,2024-03-03,38.63,80.59
Karur,10.9601,78.0766,2024-03-04,20.48,36.1
Karur,10.9601,78.0766,2024-03-05,55.48,109.22
Karur,10.9601,78.0766,2024-03-06,39.36,76.58
Karur,10.9601,78.0766,2024-03-07,52.84,87.67
Karur,10.9601,78.0766,2024-03-08,26.03,45.67
Karur,10.9601,78.0766,2024-03-09,44.67,74.92
Karur,10.9601,78.0766,2024-03-10,29.09,58.51
Karur,10.9601,78.0766,2024-03-11,31.09,57.08
Karur,10.9601,78.0766,2024-03-12,55.37,92.67
Karur,10.9601,78.0766,2024-03-13,25.14,41.91
Karur,10.9601,78.0766,2024-03-14,38.13,58.93
Karur,10.9601,78.0766,2024-03-15,49.78,96.32
Karur,10.9601,78.0766,2024-03-16,24.21,39.55
Karur,10.9601,78.0766,2024-03-17,38.95,66.97
Karur,10.9601,78.0766,2024-03-18,27.99,44.53
Karur,10.9601,78.0766,2024-03-19,34.24,63.03
Karur,10.9601,78.0766,2024-03-20,26.02,44.08
Karur,10.9601,78.0766,2024-03-21,24.86,45.87
Karur,10.9601,78.0766,2024-03-22,16.06,24.42
Karur,10.9601,78.0766,2024-03-23,39.07,65.76
Karur,10.9601,78.0766,2024-03-24,33.97,69.08
Karur,10.9601,78.0766,2024-03-25,45.95,90.49
Karur,10.9601,78.0766,2024-03-26,33.18,49.82
Karur,10.9601,78.0766,2024-03-27,33.58,67.33
Karur,10.9601,78.0766,2024-03-28,33.04,54.27
Karur,10.9601,78.0766,2024-03-29,29.74,48.86
Karur,10.9601,78.0766,2024-03-30,51.0,97.14
